survey,year,species,sizebin,inpN,Blue_whiting,Capelin,Green_halibut,Haddock,Long_rough_dab,Mackerel,North_atl_cod,Norwegian_ssh,Polar_cod,Redfish,Saithe,allotherprey
BTS_fall_allbox_effic1,125,North_atl_cod,sizebin1,10000000,2.232094863131843e-5,0.05482504713111943,NA,NA,1.0520498889005645e-4,NA,NA,4.791336114810747e-10,9.184225770211357e-4,1.925745295726203e-5,NA,0.9441097464222472
BTS_fall_allbox_effic1,125,North_atl_cod,sizebin2,10000000,2.2325259193565564e-5,0.05482647124078435,2.936354630352758e-7,1.0467251423142486e-7,1.0573051892152709e-4,NA,2.211842736330881e-8,4.789694965259519e-10,9.185194728807906e-4,1.926763052709872e-5,NA,0.9441072649723186
BTS_fall_allbox_effic1,125,North_atl_cod,sizebin3,10000000,3.7309592949267016e-5,0.06478423249100271,0.001199416024299776,4.3197427626683467e-4,0.0019755728698927838,NA,8.957137063763823e-5,1.3032296858832782e-6,0.0013324823099609274,5.314822921668604e-5,NA,0.9300949896060875
BTS_fall_allbox_effic1,125,North_atl_cod,sizebin4,10000000,9.492656271544769e-5,0.2186891462871837,0.007810617245894516,0.0038502427701582022,0.010569215531243136,NA,6.270286620516215e-4,3.804788163836002e-5,0.0047491655648145975,1.6101664466846728e-4,NA,0.753410592849632
BTS_fall_allbox_effic1,125,North_atl_cod,sizebin5,10000000,1.7326300821352353e-4,0.39499296756323865,0.015425691455536817,0.008340945202188563,0.019720905137512235,NA,0.0011796311032119023,8.842439873596827e-5,0.008938923872303156,3.14276407716753e-4,NA,0.5508249718513425
BTS_fall_allbox_effic1,126,North_atl_cod,sizebin1,10000000,2.4094675690300515e-5,0.037527914212979796,NA,NA,1.6283561202393883e-4,NA,NA,5.148967534830629e-105,7.690560130175033e-4,1.275277149547291e-5,NA,0.961503346714793
BTS_fall_allbox_effic1,126,North_atl_cod,sizebin2,10000000,2.409687376205627e-5,0.0375283865256653,1.6513926805167007e-7,6.92552864703376e-8,1.6311374628062185e-4,NA,1.2492452623877706e-8,3.00979053848363e-61,7.691151036862e-4,1.2758508141143873e-5,NA,0.9615022823554575
BTS_fall_allbox_effic1,126,North_atl_cod,sizebin3,10000000,3.550978672924856e-5,0.04399637126966468,0.0010106663014925155,4.1572588176659055e-4,0.0016161603023603067,NA,7.194331786758067e-5,1.315976341825414e-6,0.0011374069574228243,4.1318753571899624e-5,NA,0.9516735814527826
BTS_fall_allbox_effic1,126,North_atl_cod,sizebin4,10000000,8.590488070235955e-5,0.16669323126162627,0.0069675927236112585,0.003607115826670372,0.008263767599720799,NA,4.850288104461607e-4,3.952634334078895e-5,0.004065044421632779,1.3136689664351562e-4,NA,0.8096614212356057
BTS_fall_allbox_effic1,126,North_atl_cod,sizebin5,10000000,1.664946068415597e-4,0.33156032507363936,0.014961745707284995,0.008428093610595485,0.016727010462749554,NA,9.892275173090997e-4,9.799655242474993e-5,0.008206588513162583,2.630549789672883e-4,NA,0.6185994629770253
BTS_fall_allbox_effic1,127,North_atl_cod,sizebin1,10000000,1.8148713750998473e-5,0.05049599562915131,NA,NA,9.635748242415265e-5,NA,NA,3.17991620994012e-90,7.833376231082808e-4,1.0535200067861885e-5,NA,0.9485956253514974
BTS_fall_allbox_effic1,127,North_atl_cod,sizebin2,10000000,1.8151757098470877e-5,0.05049672814874881,1.9713325430897352e-7,6.959509151917684e-8,9.670501442105679e-5,NA,1.3469008590364869e-8,4.238971750858234e-11,7.834014341355451e-4,1.0541819065483756e-5,NA,0.9485941915867865
BTS_fall_allbox_effic1,127,North_atl_cod,sizebin3,10000000,3.348859524984221e-5,0.05817437000661024,0.0010937808961749328,3.9879555286699445e-4,0.0017254708776473027,NA,7.0021794244722e-5,1.5657629577218301e-6,0.0011346611861802653,4.0512842170909325e-5,NA,0.9373273324858971
BTS_fall_allbox_effic1,127,North_atl_cod,sizebin4,10000000,8.758982834173211e-5,0.19227344874899754,0.0067516508920124375,0.00356723382655359,0.007028136179934174,NA,3.8087330153146077e-4,4.4511556596455836e-5,0.00364300322134208,1.1643048872022955e-4,NA,0.7861071219559703
BTS_fall_allbox_effic1,127,North_atl_cod,sizebin5,10000000,1.6675607684962812e-4,0.3772936317604686,0.014523158713577011,0.008525898483899487,0.014242676779455796,NA,7.775798329443922e-4,1.1242455562022621e-4,0.0074124237468713725,2.39675544650548e-4,NA,0.576705774505663
BTS_fall_allbox_effic1,128,North_atl_cod,sizebin1,10000000,2.372855711073624e-5,0.051107989677989726,NA,NA,8.256622024492621e-5,NA,NA,1.0610699037675688e-50,8.324026412367497e-4,1.3579417496114616e-5,NA,0.9479397334859218
BTS_fall_allbox_effic1,128,North_atl_cod,sizebin2,10000000,2.3731306623066696e-5,0.05110886446412764,1.99283344995381e-7,8.051241029229117e-8,8.289917516662623e-5,NA,1.1986269322936605e-8,3.2570429200403354e-24,8.324664664330643e-4,1.3585984345764261e-5,NA,0.9479381608212792
BTS_fall_allbox_effic1,128,North_atl_cod,sizebin3,10000000,3.753303141714674e-5,0.05993701746214991,0.0011307947670644624,4.600421073615999e-4,0.0016784299607744523,NA,6.517788965792172e-5,1.8391647172837403e-6,0.0012065862052894828,4.372612814434736e-5,NA,0.9354388532834234
BTS_fall_allbox_effic1,128,North_atl_cod,sizebin4,10000000,9.061303948199579e-5,0.20273757052277733,0.007225140844186792,0.003962216474229035,0.00764209054823873,NA,4.1441427959052255e-4,5.483970677645125e-5,0.004052039920951438,1.368379651091029e-4,NA,0.7736842366986586
BTS_fall_allbox_effic1,128,North_atl_cod,sizebin5,10000000,1.7080755008929495e-4,0.3892259106979818,0.015156862082027933,0.009166097978873047,0.015184652304675644,NA,8.330063071317492e-4,1.3681383806459323e-4,0.008008708426071123,2.8908978622708796e-4,NA,0.5618280510288578
BTS_fall_allbox_effic1,129,North_atl_cod,sizebin1,10000000,2.088042000893729e-5,0.03143870164328422,NA,NA,9.677827172932052e-5,NA,NA,4.6219081663039686e-9,8.132187718140646e-4,1.4193665970494669e-5,NA,0.9676162226052848
BTS_fall_allbox_effic1,129,North_atl_cod,sizebin2,10000000,2.088414695686515e-5,0.031439211799631515,2.0078546396288952e-7,8.117504876318508e-8,9.715385048932906e-5,NA,1.6071664874850497e-8,4.620781055187549e-9,8.13277747651932e-4,1.4199809277085913e-05,NA,0.9676149699930346
BTS_fall_allbox_effic1,129,North_atl_cod,sizebin3,10000000,3.8044682329475355e-5,0.03734762749512369,0.001155640589762231,4.6757111003767636e-4,0.0018532361638092265,NA,8.080612622246012e-5,2.152011633817207e-6,0.001168446111372833,4.353903635375265e-5,NA,0.95784293667335485
BTS_fall_allbox_effic1,129,North_atl_cod,sizebin4,10000000,1.0019274438448266e-4,0.150943234240797,0.008511336083458101,0.00442458242522973,0.007985566271156727,NA,4.209526197293724e-4,6.819722022362285e-5,0.004346457263454007,1.4475739892126592e-4,NA,0.8230547237326457
BTS_fall_allbox_effic1,129,North_atl_cod,sizebin5,10000000,1.98131294805306e-4,0.2973094781796566,0.01795336986658645,0.010065218238031763,0.015597480609101433,NA,8.14759070884416e-4,1.645621854601858e-4,0.008605492517230012,2.903438974483683e-4,NA,0.6490011641407956
BTS_fall_allbox_effic1,130,North_atl_cod,sizebin1,10000000,2.2496927694706806e-5,0.04251892739295958,NA,NA,8.539579057787025e-5,NA,NA,7.135052789653391e-48,9.901582049807235e-4,1.4224282636377342e-5,NA,0.9563687974011508
BTS_fall_allbox_effic1,130,North_atl_cod,sizebin2,10000000,2.2500262865340705e-5,0.04251981986857944,2.4523990322448317e-7,6.713338151856727e-8,8.579227322272222e-5,NA,1.4877412391018209e-8,8.145539673837457e-14,9.902567965951873e-4,1.423209550023264e-5,NA,0.9563670714524585
BTS_fall_allbox_effic1,130,North_atl_cod,sizebin3,10000000,3.726718042205596e-5,0.05029553485383342,0.0011729701483250167,3.5742716941298294e-4,0.001687771368233827,NA,6.677490175795923e-5,2.137979561700231e-6,0.0014623015981812479,4.4396827983441094e-5,NA,0.9448734179722884
BTS_fall_allbox_effic1,130,North_atl_cod,sizebin4,10000000,1.0184296341629992e-4,0.1849179743105193,0.008017948148873922,0.003912990590861158,0.00830326148032888,NA,4.381625377218123e-4,6.529796045041391e-5,0.0050722767039773665,1.5052703544016197e-4,NA,0.7890197182684107
BTS_fall_allbox_effic1,130,North_atl_cod,sizebin5,10000000,1.923270519138164e-4,0.3575803772388732,0.016828643445458463,0.009061848843165923,0.016437536515319023,NA,8.80198493655148e-4,1.5757518949083524e-4,0.009978095698459939,3.1730396557026926e-4,NA,0.5885660935580934
BTS_fall_allbox_effic1,131,North_atl_cod,sizebin1,10000000,2.3738796457308033e-5,0.052098284756686576,NA,NA,1.0098729206965352e-4,NA,NA,1.1202754369458213e-8,9.554609480832382e-4,1.2653358824328588e-5,NA,0.9468088636451245
BTS_fall_allbox_effic1,131,North_atl_cod,sizebin2,10000000,2.3742761802526376e-5,0.05209950900962156,2.871425889655255e-7,8.951960513006942e-8,1.015260635766166e-4,NA,2.0676007306484183e-8,1.1198865564215775e-8,9.555580397386968e-4,1.2662223880657304e-5,NA,0.9468065933643129
BTS_fall_allbox_effic1,131,North_atl_cod,sizebin3,10000000,3.7655247552225895e-5,0.06059394742453013,0.00113999285659448,3.789395974248415e-4,0.0018304899937446823,NA,7.23009301291579e-5,1.8384050953857329e-6,0.0013540672733265715,4.147011190599974e-5,NA,0.9345492981596966
BTS_fall_allbox_effic1,131,North_atl_cod,sizebin4,10000000,9.385442065881449e-5,0.2021371809868617,0.007343595726020148,0.0037223871367237362,0.006818351354599385,NA,3.3513542353008115e-4,5.719750948796647e-5,0.004541908568839576,1.247880009502855e-4,NA,0.7748256008723283
BTS_fall_allbox_effic1,131,North_atl_cod,sizebin5,10000000,1.8121617159297553e-4,0.39159747253410504,0.015594818228974953,0.008767175507404208,0.013611041419323566,NA,6.72821096209015e-4,1.4521628139933606e-4,0.00911753671201979,2.565510181539764e-4,NA,0.5600561510308171
BTS_fall_allbox_effic1,132,North_atl_cod,sizebin1,10000000,2.2065802325388063e-5,0.04289160209952466,NA,NA,9.289579643294391e-5,NA,NA,4.1509322301909645e-13,0.001035883638678544,1.3101567704692021e-5,NA,0.9559444510949187
BTS_fall_allbox_effic1,132,North_atl_cod,sizebin2,10000000,2.207059734128527e-5,0.04289262122037101,2.699659261838575e-7,8.278476440598915e-8,9.335088650664781e-5,NA,1.7075214666448178e-8,4.133371338852324e-12,0.0010359902305878698,1.3111455200461165e-5,NA,0.9559424857799541
BTS_fall_allbox_effic1,132,North_atl_cod,sizebin3,10000000,3.830704805435979e-5,0.05059967474347793,0.0011797764640079764,3.849130162150614e-4,0.001848604636717137,NA,7.55006280786465e-5,1.7727509425942962e-6,0.001511464656772711,4.778525666990012e-5,NA,0.9443122007990636
BTS_fall_allbox_effic1,132,North_atl_cod,sizebin4,10000000,9.08856534335515e-5,0.1797892425885504,0.00773209084774962,0.0037990161358814702,0.010377516674034672,NA,6.005802816841531e-4,5.4766438438012645e-5,0.00522136264665471,1.3913977221410932e-4,NA,0.7921953989613593
BTS_fall_allbox_effic1,132,North_atl_cod,sizebin5,10000000,1.7736258421272767e-4,0.3517212130036326,0.016353248852854833,0.00880777135041856,0.02080172410998389,NA,0.0012280141602394807,1.3482376482202026e-4,0.010337163351514597,2.764853391367901e-4,NA,0.5901621934831844
BTS_fall_allbox_effic1,133,North_atl_cod,sizebin1,10000000,1.9837438008533174e-5,0.04045654365271533,NA,NA,1.0330501295364353e-4,NA,NA,2.0348035774867774e-16,8.477013767545332e-4,1.3674111573179298e-5,NA,0.9585589384079946
BTS_fall_allbox_effic1,133,North_atl_cod,sizebin2,10000000,1.9841471776978884e-5,0.040457302298152836,2.3227820806264973e-7,8.222079023831022e-8,1.0372845830468906e-4,NA,1.703761094947397e-8,2.1177265182611392e-16,8.477775538877878e-4,1.3681942811145986e-5,NA,0.9585573367384571
BTS_fall_allbox_effic1,133,North_atl_cod,sizebin3,10000000,3.597521159238518e-5,0.047465863501314404,0.001133719296182737,4.1561498959041945e-4,0.0018907525902322963,NA,8.202336285313358e-5,1.8934061656277139e-6,0.0012306360434541708,4.397473792486717e-5,NA,0.9476995468606899
BTS_fall_allbox_effic1,133,North_atl_cod,sizebin4,10000000,9.240978654672114e-5,0.1748303762737043,0.007852980040133423,0.004099065535226461,0.010488170546960843,NA,6.165177398001743e-4,5.964164943472166e-5,0.004521669925113443,1.3788696941654168e-4,NA,0.7973012815336634
BTS_fall_allbox_effic1,133,North_atl_cod,sizebin5,10000000,1.767787035117561e-4,0.33735986600117174,0.016363437545826386,0.009335842823629478,0.020514603914911993,NA,0.0012163651261640858,1.4386504586559335e-4,0.008889903762273312,2.783803539203616e-4,NA,0.6057209567227253
BTS_fall_allbox_effic1,134,North_atl_cod,sizebin1,10000000,2.35327505950267e-5,0.03995150652760447,NA,NA,1.0068188663305809e-4,NA,NA,6.624836404004819e-44,7.549902218968684e-4,1.3444863272316626e-5,NA,0.9591558437499983
BTS_fall_allbox_effic1,134,North_atl_cod,sizebin2,10000000,2.3536886501868187e-5,0.03995244322403308,2.7738704461272605e-7,1.0226114073093214e-7,1.0118469935882211e-4,NA,2.0432494045241733e-8,5.685711810780953e-14,7.550721552571593e-4,1.3454067171581968e-5,NA,0.9591539088869412
BTS_fall_allbox_effic1,134,North_atl_cod,sizebin3,10000000,3.8281591463701145e-5,0.04724305866565919,0.001172936593948725,4.5008907653416207e-4,0.0019097968782340444,NA,8.198883598960758e-5,2.3510067085043876e-6,0.0011100120076145102,4.550469250066564e-5,NA,0.9479459806513468
BTS_fall_allbox_effic1,134,North_atl_cod,sizebin4,10000000,9.697381121642874e-5,0.17338780179584515,0.007966202643548742,0.004347138081652996,0.01005808913442686,NA,5.751271041491047e-4,7.081547658081526e-5,0.004000987050467668,1.404673358191543e-4,NA,0.7993563975662931
BTS_fall_allbox_effic1,134,North_atl_cod,sizebin5,10000000,1.8732259734694027e-4,0.3389447181216405,0.016945825965490168,0.010238260017819828,0.01987351373505091,NA,0.0011532551285362122,1.773406728322942e-4,0.007991447996691258,2.8106965034979534e-4,NA,0.604207246114242
BTS_fall_allbox_effic1,135,North_atl_cod,sizebin1,10000000,1.82450094094154e-5,0.04007412333047081,NA,NA,9.328464523342077e-5,NA,NA,1.2466113365179516e-43,7.237121999492505e-4,9.667280897165092e-6,NA,0.9590809675340399
BTS_fall_allbox_effic1,135,North_atl_cod,sizebin2,10000000,1.825018137129845e-5,0.0400751059983889,2.619468956207888e-7,1.0051608077205383e-7,9.374530237609003e-5,NA,1.8124155913447276e-8,7.008845322418299e-13,7.237895228838709e-4,9.67694245800194e-6,NA,0.9590790514646886
BTS_fall_allbox_effic1,135,North_atl_cod,sizebin3,10000000,3.74427749293611e-5,0.04753699900369489,0.0011676911013417473,4.6357146871137166e-4,0.0018389818555734185,NA,7.762850364984737e-5,2.80337013949968e-6,0.0010716699574281185,4.3619419329877106e-5,NA,0.9477595925452018
BTS_fall_allbox_effic1,135,North_atl_cod,sizebin4,10000000,9.780010831485254e-5,0.17456456383115365,0.008083826360241467,0.004587864604630152,0.009710814831600778,NA,5.5609555435465e-4,8.787035061912119e-5,0.003961725585409602,1.387519001601442e-4,NA,0.7982106868735156
BTS_fall_allbox_effic1,135,North_atl_cod,sizebin5,10000000,1.856256174717417e-4,0.3370170468945022,0.01686054072234323,0.010491813844175652,0.019058181455279974,NA,0.0011016157099507085,2.1139328919461155e-4,0.007814598475361822,2.811931295226898e-4,NA,0.6069779908621974
BTS_fall_allbox_effic1,136,North_atl_cod,sizebin1,10000000,2.2168845353778645e-5,0.05506556201275825,NA,NA,1.1537617955786058e-4,NA,NA,8.760435192572577e-15,8.559289266977458e-4,1.2810963874497537e-5,NA,0.9439281530717492
BTS_fall_allbox_effic1,136,North_atl_cod,sizebin2,10000000,2.217297745382469e-5,0.05506654636929434,2.4426349683635315e-7,1.0645933729440948e-7,1.1586061096526469e-4,NA,2.1748713580664478e-8,9.395313378683914e-15,8.560111511076697e-4,1.2820195139692851e-5,NA,0.9439262162244821
BTS_fall_allbox_effic1,136,North_atl_cod,sizebin3,10000000,3.703091127001385e-5,0.06324871753728657,0.0011040409768064304,4.865946008180477e-4,0.0019442470325114422,NA,8.838164016126843e-5,2.6231903794296508e-6,0.0012252041451188765,4.6176985121006416e-5,NA,0.931816982980527
BTS_fall_allbox_effic1,136,North_atl_cod,sizebin4,10000000,8.212798108065536e-5,0.20386124518030188,0.006802089465828978,0.004213910124401139,0.007990052735334166,NA,4.464744172473139e-4,8.167525810798786e-5,0.0038692015404210764,1.252475638929434e-4,NA,0.7725279757333838
BTS_fall_allbox_effic1,136,North_atl_cod,sizebin5,10000000,1.5879915040795383e-4,0.38983381591615635,0.01424837303720275,0.009807719184856595,0.015670909569965086,NA,8.785444778827062e-4,2.0485424984243876e-4,0.0076119520538174825,2.5117351433002425e-4,NA,0.5613338588455385
BTS_fall_allbox_effic1,137,North_atl_cod,sizebin1,10000000,2.152650709182366e-5,0.05423992123689805,NA,NA,7.769817314950714e-5,NA,NA,8.168809661694465e-13,8.491782168876361e-4,1.4467556739962865e-5,NA,0.9447972083084162
BTS_fall_allbox_effic1,137,North_atl_cod,sizebin2,10000000,2.1528598469805405e-5,0.05424081879765376,2.0172074419534134e-7,1.0257292135844275e-7,7.805042132983986e-5,NA,1.3590176814528822e-8,8.166604599700332e-13,8.492526347371299e-4,1.4473477030622921e-5,NA,0.9447955581861198
BTS_fall_allbox_effic1,137,North_atl_cod,sizebin3,10000000,3.171239859405853e-5,0.062488409006577275,0.0010151966831229034,5.07413468015525e-4,0.0015906523100188748,NA,6.45507289148764e-5,2.724616569386669e-6,0.0012333193480426148,3.917754884487105e-5,NA,0.9330268438912996
BTS_fall_allbox_effic1,137,North_atl_cod,sizebin4,10000000,8.315989622482185e-5,0.2115068344855142,0.006557603616323399,0.004321311378324501,0.007652289138816248,NA,4.2590663694389876e-4,8.90044982875678e-5,0.00423730193454352,1.1526816110231794e-4,NA,0.7650113202539195
BTS_fall_allbox_effic1,137,North_atl_cod,sizebin5,10000000,1.5511730886437125e-4,0.39649403788728804,0.01355149887292317,0.009821757875568871,0.015010722806589868,NA,8.499771976814139e-4,2.1616593593504492e-4,0.008331247241793483,2.2390789269156213e-4,NA,0.5553455669806642
BTS_fall_allbox_effic1,138,North_atl_cod,sizebin1,10000000,2.284652199803115e-5,0.04417730128223459,NA,NA,9.633548763077394e-5,NA,NA,7.055289115681841e-12,9.598276644768108e-4,1.2535830245419033e-5,NA,0.954731153206359
BTS_fall_allbox_effic1,138,North_atl_cod,sizebin2,10000000,2.2849669212006456e-5,0.04417800492088568,2.0032543775316154e-7,9.898079867988304e-8,9.669935024915438e-5,NA,1.4253613080916184e-8,7.053571644849253e-12,9.598995203639529e-4,1.254117685659992e-5,NA,0.9547296917955295
BTS_fall_allbox_effic1,138,North_atl_cod,sizebin3,10000000,3.782209077801296e-5,0.0510172089578484,0.0011078178467212527,5.404064289835014e-4,0.001752761962233176,NA,7.155538141429201e-5,2.8318178417894702e-6,0.0013542796666434786,3.6632119973486784e-5,NA,0.9440786837275627
BTS_fall_allbox_effic1,138,North_atl_cod,sizebin4,10000000,9.129991609303437e-5,0.17754702256220242,0.0072688938427739715,0.004713849997312422,0.0067612772467083,NA,3.476664499925279e-4,9.514940480305222e-5,0.004353256334035556,1.0698387117806307e-4,NA,0.7987146003749006
BTS_fall_allbox_effic1,138,North_atl_cod,sizebin5,10000000,1.7418937982566915e-4,0.3521581533331603,0.01573511755106548,0.01121879750561723,0.013580652437226563,NA,6.899986498248275e-4,2.3795740592401192e-4,0.008777034122481518,2.2043823649313277e-4,NA,0.5972076613783812
BTS_fall_allbox_effic1,139,North_atl_cod,sizebin1,10000000,2.1185518242994703e-5,0.04494498535521475,NA,3.1327500725852065e-5,8.354208652685955e-5,NA,NA,9.21937312415554e-9,8.168878619693572e-4,1.4582824538825206e-5,NA,0.9540874796334082
BTS_fall_allbox_effic1,139,North_atl_cod,sizebin2,10000000,2.1188194916606003e-5,0.04494579122393589,2.1641307155328336e-7,3.141643523014163e-5,8.391169169317434e-5,NA,1.3508500070230292e-8,9.217161432332681e-9,8.169581723254813e-4,1.4590142361032779e-5,NA,0.9540859050008046
BTS_fall_allbox_effic1,139,North_atl_cod,sizebin3,10000000,3.351630626050137e-5,0.052091975074739345,0.0011037142282815124,4.993711186472681e-4,0.0017304041601560538,NA,6.861196562494308e-5,2.557900587621095e-6,0.0011757396261089534,4.4704973157881574e-5,NA,0.9432494046464359
BTS_fall_allbox_effic1,139,North_atl_cod,sizebin4,10000000,8.824114771082717e-5,0.18520712822008384,0.007412462157848606,0.00472302547907579,0.009452976293373622,NA,5.41730758170025e-4,8.967311057577866e-5,0.004115550972212681,1.248131490921403e-4,NA,0.7882443987118567
BTS_fall_allbox_effic1,139,North_atl_cod,sizebin5,10000000,1.7536719675012263e-4,0.37147617978466685,0.016239404047544564,0.011363841027001581,0.019408917046766862,NA,0.0011310234433102202,2.302237785096635e-4,0.008464604953565397,2.570280563833764e-4,NA,0.5712534106655014
BTS_fall_allbox_effic1,140,North_atl_cod,sizebin1,10000000,2.0457669604183334e-5,0.03733961391896867,NA,NA,1.0575756509369148e-4,NA,NA,4.444306939249092e-9,6.563352161813621e-4,1.0137081695611183e-5,NA,0.9618676941041495
BTS_fall_allbox_effic1,140,North_atl_cod,sizebin2,10000000,2.0462903174109945e-5,0.037340405038778585,2.4672221150981807e-7,1.0737413313418177e-7,1.061909231917164e-4,NA,1.6903998018159443e-8,4.443295616810576e-9,6.563816969074649e-4,1.0143785210909627e-5,NA,0.9618660402090989
BTS_fall_allbox_effic1,140,North_atl_cod,sizebin3,10000000,4.0806401339526e-5,0.04440148656725704,0.001238996980278949,5.599105487073023e-4,0.0019795259374059985,NA,8.43159430518598e-5,3.0674095152517348e-6,9.205371997525898e-4,3.7019682911763854e-5,NA,0.9507343333297797
BTS_fall_allbox_effic1,140,North_atl_cod,sizebin4,10000000,9.66687723403498e-5,0.16438955046969042,0.008395684287304663,0.005440967054520597,0.010851594327361774,NA,6.337272004639379e-4,9.230834189473484e-5,0.0035118805084589067,1.2172612388647904e-4,NA,0.8064658929140781
BTS_fall_allbox_effic1,140,North_atl_cod,sizebin5,10000000,1.869124786816812e-4,0.3241486824831511,0.017823382130304762,0.012587251958465566,0.021608750906385723,NA,0.001282322606571725,2.2633751538345324e-4,0.007019602434207618,2.535226245897824e-4,NA,0.6148632348622586
BTS_fall_allbox_effic1,141,North_atl_cod,sizebin1,10000000,2.274918372132402e-5,0.04393085811453674,NA,3.016245946936805e-5,8.791100651849473e-5,NA,NA,7.395994014927283e-64,6.220264134384424e-4,1.6098730398886678e-5,NA,0.9552901940919167
BTS_fall_allbox_effic1,141,North_atl_cod,sizebin2,10000000,2.275386888902497e-5,0.0439319997712392,3.100569284581173e-7,3.028649732935072e-5,8.844779208499195e-5,NA,2.0188933050723835e-8,1.8691422407931843e-39,6.221006723397964e-4,1.6108253106520676e-5,NA,0.9552879728991496
BTS_fall_allbox_effic1,141,North_atl_cod,sizebin3,10000000,3.6888751593009505e-5,0.05142295182680553,0.001122270644071447,5.14310955881117e-4,0.0017645410692688455,NA,7.210406899764336e-5,2.63001346789729e-6,9.015810232750319e-4,4.4603154346025144e-5,NA,0.9441181184922934
BTS_fall_allbox_effic1,141,North_atl_cod,sizebin4,10000000,9.510422740411872e-5,0.1935395198170048,0.008074446186766135,0.005368557571962617,0.009864439117460148,NA,5.591210993494849e-4,8.946721140948347e-5,0.0033986545503945772,1.3870440877158274e-4,NA,0.778871985809477
BTS_fall_allbox_effic1,141,North_atl_cod,sizebin5,10000000,1.7396614337201346e-4,0.3612501201635676,0.016377391020615067,0.011869110214006311,0.018744813741290715,NA,0.0010741475869887674,2.1279894691996967e-4,0.006504327437007336,2.64600689142002e-4,NA,0.5835287240570902
BTS_fall_allbox_effic1,142,North_atl_cod,sizebin1,10000000,2.290748053195005e-5,0.04633336458114072,NA,NA,8.763721023963809e-5,NA,NA,1.4370002806229525e-24,8.078559874408927e-4,1.3739243649606987e-5,NA,0.9527344954969972
BTS_fall_allbox_effic1,142,North_atl_cod,sizebin2,10000000,2.291036281783061e-5,0.0463342174155583,2.550551711997666e-7,1.3852309136453205e-7,8.808733857983788e-5,NA,1.7672691816241542e-8,2.439255931188908e-18,8.079389943358896e-4,1.3747026558593106e-5,NA,0.9527326876111951
BTS_fall_allbox_effic1,142,North_atl_cod,sizebin3,10000000,3.4713195878417325e-5,0.053785980594376934,0.0011418548794123915,6.205707394248988e-4,0.0018266531721576038,NA,7.548324541660353e-5,2.4471542036953743e-6,0.001181337578786023,4.2421405858439554e-5,NA,0.941288538034485
BTS_fall_allbox_effic1,142,North_atl_cod,sizebin4,10000000,8.882352035425957e-5,0.1910867220809994,0.0075318790269742935,0.0054334529927732075,0.009177261679629699,NA,5.118403871868274e-4,7.828133476824064e-5,0.00395624076608162,1.1959707958816807e-4,NA,0.7820159011316443
BTS_fall_allbox_effic1,142,North_atl_cod,sizebin5,10000000,1.6288849789974986e-4,0.3642003715530678,0.015576976498211091,0.012208494789217822,0.01785229870143479,NA,0.0010163438026983018,1.9033030402513677e-4,0.007649035358282127,2.283961013660327e-4,NA,0.5809148643937971
BTS_fall_allbox_effic1,143,North_atl_cod,sizebin1,10000000,1.8455285647900074e-5,0.04386913614923752,NA,NA,1.0245536432710652e-4,NA,NA,8.547611971682726e-22,8.885516570075196e-4,1.2162885001205132e-5,NA,0.9551092386587787
BTS_fall_allbox_effic1,143,North_atl_cod,sizebin2,10000000,1.846058056060916e-5,0.043870167125971575,2.721866063983182e-7,1.517918352764618e-7,1.0293440664124281e-4,NA,1.9293547951134685e-8,2.7071872452897224e-17,8.886327043531091e-4,1.2168482065104217e-5,NA,0.9551071934284187
BTS_fall_allbox_effic1,143,North_atl_cod,sizebin3,10000000,3.750025157487265e-5,0.051371080686442305,0.001189416233884902,6.731893252912817e-4,0.0018806764521985223,NA,7.813148973663734e-5,2.6250806932317264e-6,0.001255032682011047,3.340165974956013e-5,NA,0.9434789461384177
BTS_fall_allbox_effic1,143,North_atl_cod,sizebin4,10000000,8.786552435106472e-5,0.1737481387640013,0.007454834117203147,0.005880334142902583,0.008329216754964452,NA,4.4741547362267336e-4,8.355879001874393e-5,0.004099324689219353,1.0414520526687812e-4,NA,0.7997651665384498
BTS_fall_allbox_effic1,143,North_atl_cod,sizebin5,10000000,1.701370659318274e-4,0.34514627076481147,0.01616810346281949,0.01395114120930102,0.01668307870465746,NA,9.083181666216175e-4,2.1805876477543846e-4,0.008246896466924945,2.12598283133974e-4,NA,0.5982953971110228
BTS_fall_allbox_effic1,144,North_atl_cod,sizebin1,10000000,2.1019186148542164e-5,0.04417904399290273,NA,NA,8.7437500336710075e-05,NA,NA,3.542543864347986e-16,9.548159400361659e-4,1.5382035970715497e-5,NA,0.9547423013446048
BTS_fall_allbox_effic1,144,North_atl_cod,sizebin2,10000000,2.102255090263147e-5,0.04417982063707921,2.2062691888629795e-7,1.5488983407069216e-7,8.783232789586791e-5,NA,1.4964123712427097e-8,2.134251591446817e-13,9.549041371262866e-4,1.538852210958069e-5,NA,0.9547406413437963
BTS_fall_allbox_effic1,144,North_atl_cod,sizebin3,10000000,3.511959066903684e-5,0.051303068960162075,0.0010986506021028707,7.502074266006636e-4,0.0017506731962938901,NA,7.042934498787498e-5,2.854351291326691e-6,0.0013824950439058304,4.198259445309319e-5,NA,0.9435645188895333
