species,year,sizebin1,sizebin2,sizebin3,sizebin4,sizebin5
Long_rough_dab,46,21088,36002,31696,11180,28
Long_rough_dab,47,20784,36227,31957,11004,26
Long_rough_dab,48,20904,36268,31849,10942,26
Long_rough_dab,49,20745,36240,31984,11005,26
Long_rough_dab,50,21032,35942,31914,11089,26
Long_rough_dab,51,20985,35845,32036,11102,26
Long_rough_dab,52,21186,35877,31934,10967,26
Long_rough_dab,53,21086,35773,31994,11122,26
Long_rough_dab,54,20965,35830,31984,11187,27
Long_rough_dab,55,20930,35864,31984,11190,27
Long_rough_dab,56,20852,35699,32030,11383,29
Long_rough_dab,57,21115,35712,31803,11331,29
Long_rough_dab,58,21219,35184,31964,11598,32
Long_rough_dab,59,21136,35647,31823,11358,31
Long_rough_dab,60,20917,35990,31705,11355,29
Long_rough_dab,61,21180,36059,31516,11216,27
Long_rough_dab,62,21116,36440,31396,11021,27
Long_rough_dab,63,21230,36449,31428,10863,26
Long_rough_dab,64,21082,36574,31457,10855,26
Long_rough_dab,65,20911,36437,31711,10909,25
Long_rough_dab,66,21398,36462,31483,10621,24
Long_rough_dab,67,21179,36371,31658,10758,24
Long_rough_dab,68,21405,36075,31711,10782,24
Long_rough_dab,69,21566,36008,31576,10817,25
Long_rough_dab,70,21607,36104,31580,10682,25
Long_rough_dab,71,21577,36123,31589,10689,24
Long_rough_dab,72,21490,36064,31503,10912,25
Long_rough_dab,73,21557,35923,31499,10986,26
Long_rough_dab,74,21399,35741,31659,11164,27
Long_rough_dab,75,21505,35569,31692,11194,28
Long_rough_dab,76,21227,36154,31480,11108,28
Long_rough_dab,77,21265,36209,31449,11043,28
Long_rough_dab,78,21278,36205,31397,11087,28
Long_rough_dab,79,21492,36197,31324,10953,26
Long_rough_dab,80,21459,36118,31426,10967,27
Long_rough_dab,81,21276,36186,31521,10979,26
Long_rough_dab,82,21317,36098,31591,10960,26
Long_rough_dab,83,21357,36018,31623,10966,27
Long_rough_dab,84,21449,36056,31481,10983,27
Long_rough_dab,85,21520,35739,31612,11094,27
Long_rough_dab,86,21403,35664,31635,11270,29
Long_rough_dab,87,21271,35656,31738,11300,30
Long_rough_dab,88,21534,35698,31421,11317,32
Long_rough_dab,89,21426,35684,31494,11374,32
Long_rough_dab,90,21451,35597,31523,11390,31
Long_rough_dab,91,21620,35879,31208,11255,30
Long_rough_dab,92,21523,35557,31452,11434,33
Long_rough_dab,93,21496,35776,31312,11378,33
Long_rough_dab,94,21306,35562,31538,11559,35
Long_rough_dab,95,21262,35938,31345,11412,34
Long_rough_dab,96,21204,35937,31409,11414,34
Long_rough_dab,97,21527,35698,31373,11367,34
Long_rough_dab,98,21374,35560,31530,11495,34
Long_rough_dab,99,21100,35793,31478,11594,35
Long_rough_dab,100,21355,35451,31412,11740,36
Long_rough_dab,101,21297,35482,31431,11748,39
Long_rough_dab,102,21082,35506,31552,11818,39
Long_rough_dab,103,21315,35352,31445,11844,39
Long_rough_dab,104,21341,35410,31445,11769,36
Long_rough_dab,105,21066,35646,31479,11769,35
Long_rough_dab,106,21228,35494,31439,11804,36
Long_rough_dab,107,21078,35665,31468,11751,35
Long_rough_dab,108,21168,35589,31466,11740,35
Long_rough_dab,109,21194,35508,31513,11749,36
Long_rough_dab,110,21427,35296,31417,11818,39
Long_rough_dab,111,21151,35421,31496,11885,39
Long_rough_dab,112,21107,35043,31747,12062,39
Long_rough_dab,113,20990,35538,31532,11902,39
Long_rough_dab,114,21172,35200,31577,12006,39
Long_rough_dab,115,21207,35138,31552,12058,39
Long_rough_dab,116,20980,35198,31636,12140,39
Long_rough_dab,117,21104,35394,31353,12101,39
Long_rough_dab,118,21201,35199,31459,12102,39
Long_rough_dab,119,21241,35242,31415,12061,39
Long_rough_dab,120,21083,35281,31497,12103,39
Long_rough_dab,121,21076,35235,31502,12143,39
Long_rough_dab,122,21087,35280,31505,12083,39
Long_rough_dab,123,21433,34891,31254,12378,42
Long_rough_dab,124,21299,34708,31543,12403,41
Long_rough_dab,125,21058,34716,31644,12533,42
Long_rough_dab,126,21075,34811,31454,12601,44
Long_rough_dab,127,21322,34773,31333,12524,43
Long_rough_dab,128,21139,34574,31512,12719,44
Long_rough_dab,129,21106,34885,31305,12656,44
Long_rough_dab,130,21067,34749,31398,12731,44
Long_rough_dab,131,21134,34628,31423,12761,44
Long_rough_dab,132,20987,34797,31540,12624,44
Long_rough_dab,133,20844,34990,31320,12786,45
Long_rough_dab,134,21142,34763,31359,12675,44
Long_rough_dab,135,21039,34727,31411,12765,44
Long_rough_dab,136,20961,34863,31410,12715,44
Long_rough_dab,137,21187,34696,31321,12735,46
Long_rough_dab,138,20950,34632,31457,12908,46
Long_rough_dab,139,21153,34728,31307,12756,44
Long_rough_dab,140,21068,34691,31333,12849,45
Long_rough_dab,141,21319,34572,31176,12881,47
Long_rough_dab,142,21072,34617,31369,12889,47
Long_rough_dab,143,21224,34427,31298,13003,47
Long_rough_dab,144,20969,34412,31438,13121,48
Mackerel,1,NA,60454,35362,4166,9
Mackerel,2,NA,38401,54143,7404,44
Mackerel,3,NA,33966,55851,10064,111
Mackerel,4,NA,31373,55297,13138,189
Mackerel,5,NA,29651,53626,16445,278
Mackerel,6,NA,27874,52492,19242,374
Mackerel,7,NA,26285,51422,21783,496
Mackerel,8,NA,24966,50571,23833,625
Mackerel,9,NA,24194,49256,25759,788
Mackerel,10,NA,23402,48190,27445,957
Mackerel,11,NA,22311,47707,28862,1112
Mackerel,12,NA,21979,46841,29921,1253
Mackerel,13,NA,21274,46143,31162,1422
Mackerel,14,NA,20656,45707,32073,1557
Mackerel,15,NA,20459,45121,32745,1676
Mackerel,16,NA,20779,44389,33085,1742
Mackerel,17,NA,21256,44229,32785,1723
Mackerel,18,NA,21356,44327,32563,1735
Mackerel,19,NA,21233,44802,32233,1720
Mackerel,20,NA,21615,44664,31982,1735
Mackerel,21,NA,21329,44830,32115,1733
Mackerel,22,NA,21684,45024,31583,1706
Mackerel,23,NA,21827,45050,31456,1658
Mackerel,24,NA,21741,45312,31291,1653
Mackerel,25,NA,21817,45531,31044,1606
Mackerel,26,NA,21672,45064,31589,1673
Mackerel,27,NA,21489,45167,31658,1681
Mackerel,28,NA,21450,44998,31837,1708
Mackerel,29,NA,21553,45017,31716,1711
Mackerel,30,NA,20810,45689,31764,1729
Mackerel,31,NA,21186,45445,31671,1698
Mackerel,32,NA,21516,45142,31673,1662
Mackerel,33,NA,21600,44870,31868,1660
Mackerel,34,NA,21518,45258,31586,1637
Mackerel,35,NA,21586,45485,31330,1593
Mackerel,36,NA,21500,45314,31576,1603
Mackerel,37,NA,21848,45215,31346,1586
Mackerel,38,NA,21340,45752,31334,1578
Mackerel,39,NA,22180,45650,30654,1509
Mackerel,40,NA,22566,45576,30355,1488
Mackerel,41,NA,22447,45833,30214,1491
Mackerel,42,NA,22627,45625,30206,1529
Mackerel,43,NA,22936,45538,29988,1522
Mackerel,44,NA,22869,45575,30019,1523
Mackerel,45,NA,22858,45802,29801,1536
Mackerel,46,NA,22558,46241,29680,1512
Mackerel,47,NA,22947,46531,29081,1425
Mackerel,48,NA,22995,46364,29215,1409
Mackerel,49,NA,23186,46530,28917,1356
Mackerel,50,NA,23218,46525,28911,1342
Mackerel,51,NA,22708,46921,29034,1328
Mackerel,52,NA,22793,46864,29016,1320
Mackerel,53,NA,22609,46789,29263,1332
Mackerel,54,NA,22705,46579,29378,1333
Mackerel,55,NA,22549,46477,29604,1369
Mackerel,56,NA,22587,45928,30046,1429
Mackerel,57,NA,22037,45931,30516,1511
Mackerel,58,NA,21440,46377,30636,1539
Mackerel,59,NA,22102,45372,30933,1582
Mackerel,60,NA,22315,45155,30933,1591
Mackerel,61,NA,22180,45183,31016,1617
Mackerel,62,NA,22314,45253,30803,1620
Mackerel,63,NA,22158,45640,30628,1561
Mackerel,64,NA,21951,46346,30181,1508
Mackerel,65,NA,21206,46711,30550,1526
Mackerel,66,NA,21771,45920,30775,1527
Mackerel,67,NA,21877,45878,30748,1491
Mackerel,68,NA,21510,45822,31139,1519
Mackerel,69,NA,21527,45802,31139,1522
Mackerel,70,NA,22169,45566,30785,1481
Mackerel,71,NA,22149,45670,30700,1470
Mackerel,72,NA,22068,45708,30703,1512
Mackerel,73,NA,21854,45581,30978,1573
Mackerel,74,NA,21683,45379,31313,1613
Mackerel,75,NA,21793,45302,31267,1632
Mackerel,76,NA,21965,45234,31165,1630
Mackerel,77,NA,21624,45616,31147,1607
Mackerel,78,NA,20967,46144,31256,1630
Mackerel,79,NA,21211,45983,31200,1602
Mackerel,80,NA,21577,45353,31475,1586
Mackerel,81,NA,21580,45288,31552,1577
Mackerel,82,NA,21810,45123,31486,1576
Mackerel,83,NA,21784,45749,30936,1522
Mackerel,84,NA,22316,45676,30512,1481
Mackerel,85,NA,22155,45660,30674,1506
Mackerel,86,NA,22127,45444,30865,1555
Mackerel,87,NA,21796,45339,31242,1617
Mackerel,88,NA,21656,45198,31483,1650
Mackerel,89,NA,21626,44988,31680,1698
Mackerel,90,NA,21798,44920,31572,1702
Mackerel,91,NA,21703,45073,31553,1671
Mackerel,92,NA,21716,45301,31324,1654
Mackerel,93,NA,21422,45616,31321,1636
Mackerel,94,NA,21635,45630,31149,1583
Mackerel,95,NA,21796,45411,31215,1570
Mackerel,96,NA,21931,45539,30981,1536
Mackerel,97,NA,22058,45445,30955,1526
Mackerel,98,NA,22007,45426,31009,1545
Mackerel,99,NA,21848,45668,30938,1542
Mackerel,100,NA,21426,45403,31560,1605
Mackerel,101,NA,21722,45122,31519,1635
Mackerel,102,NA,21725,45199,31414,1656
Mackerel,103,NA,21948,44904,31460,1684
Mackerel,104,NA,21724,44976,31591,1703
Mackerel,105,NA,21486,45218,31592,1698
Mackerel,106,NA,21409,45212,31671,1703
Mackerel,107,NA,21646,45512,31205,1630
Mackerel,108,NA,21716,45467,31210,1603
Mackerel,109,NA,22074,45299,31057,1566
Mackerel,110,NA,22051,45573,30855,1512
Mackerel,111,NA,21917,45991,30628,1463
Mackerel,112,NA,22298,46455,29901,1345
Mackerel,113,NA,22281,46972,29455,1278
Mackerel,114,NA,22110,46871,29721,1292
Mackerel,115,NA,22640,46746,29348,1256
Mackerel,116,NA,22277,47039,29431,1249
Mackerel,117,NA,22275,46932,29548,1242
Mackerel,118,NA,22414,46921,29421,1229
Mackerel,119,NA,22631,46966,29204,1201
Mackerel,120,NA,22433,46856,29472,1226
Mackerel,121,NA,22210,47008,29564,1215
Mackerel,122,NA,22359,47019,29408,1214
Mackerel,123,NA,22742,46980,29076,1200
Mackerel,124,NA,22703,47140,28985,1160
Mackerel,125,NA,22683,47187,28958,1162
Mackerel,126,NA,22856,47153,28830,1153
Mackerel,127,NA,22532,47357,28945,1162
Mackerel,128,NA,22403,47366,29045,1184
Mackerel,129,NA,22434,47136,29233,1203
Mackerel,130,NA,22239,47356,29199,1197
Mackerel,131,NA,22226,47160,29395,1213
Mackerel,132,NA,22503,46910,29360,1219
Mackerel,133,NA,22552,46678,29509,1256
Mackerel,134,NA,22248,46809,29663,1266
Mackerel,135,NA,22199,47046,29501,1248
Mackerel,136,NA,22434,46726,29598,1235
Mackerel,137,NA,22623,47422,28804,1155
Mackerel,138,NA,22698,47347,28798,1154
Mackerel,139,NA,22855,47643,28406,1095
Mackerel,140,NA,22673,47849,28389,1079
Mackerel,141,NA,22780,48042,28117,1053
Mackerel,142,NA,22856,47926,28184,1023
Mackerel,143,NA,22427,47841,28658,1068
Mackerel,144,NA,22514,47596,28795,1091
North_atl_cod,1,95099,3715,1161,11,NA
North_atl_cod,2,93638,4078,2226,30,NA
North_atl_cod,3,93457,3682,2756,80,NA
North_atl_cod,4,90549,5533,3723,171,NA
North_atl_cod,5,86286,8701,4684,308,NA
North_atl_cod,6,81124,13139,5173,534,NA
North_atl_cod,7,66760,26971,5389,856,NA
North_atl_cod,8,63174,30198,5341,1255,4
North_atl_cod,9,62344,31304,4832,1496,9
North_atl_cod,10,56349,36961,4816,1828,23
North_atl_cod,11,55963,37533,4480,1972,30
North_atl_cod,12,50357,43221,4252,2097,44
North_atl_cod,13,49325,44136,4176,2279,63
North_atl_cod,14,49577,43926,4087,2307,77
North_atl_cod,15,57969,36908,3222,1808,62
North_atl_cod,16,54382,41127,2953,1472,48
North_atl_cod,17,42945,52873,2917,1200,41
North_atl_cod,18,30808,64826,3231,1099,26
North_atl_cod,19,17532,77843,3553,1006,18
North_atl_cod,20,11229,83804,3926,988,11
North_atl_cod,21,9139,85720,4081,1007,7
North_atl_cod,22,5740,88799,4318,1100,11
North_atl_cod,23,5565,89005,4262,1119,10
North_atl_cod,24,3483,90903,4393,1175,12
North_atl_cod,25,3312,91068,4378,1203,13
North_atl_cod,26,3170,91329,4257,1198,13
North_atl_cod,27,2953,91373,4447,1186,13
North_atl_cod,28,2693,91482,4565,1209,14
North_atl_cod,29,3375,90538,4672,1375,16
North_atl_cod,30,3451,90545,4558,1379,17
North_atl_cod,31,5221,89192,4213,1329,17
North_atl_cod,32,4486,90182,4064,1209,18
North_atl_cod,33,3657,90811,4258,1231,17
North_atl_cod,34,2587,91157,4772,1436,23
North_atl_cod,35,2352,91188,4774,1624,29
North_atl_cod,36,4548,89074,4477,1839,37
North_atl_cod,37,7791,86363,4032,1745,39
North_atl_cod,38,7878,86618,3816,1618,41
North_atl_cod,39,9579,85078,3737,1521,44
North_atl_cod,40,8734,86071,3689,1424,41
North_atl_cod,41,8515,86486,3679,1249,41
North_atl_cod,42,6169,88942,3702,1130,29
North_atl_cod,43,4224,90612,3947,1149,24
North_atl_cod,44,2457,91777,4454,1254,27
North_atl_cod,45,2441,91521,4591,1393,24
North_atl_cod,46,3375,90684,4427,1457,24
North_atl_cod,47,4382,90008,4094,1443,25
North_atl_cod,48,6137,88440,3918,1442,28
North_atl_cod,49,6000,88634,3912,1404,30
North_atl_cod,50,5221,89342,3958,1407,31
North_atl_cod,51,4060,90143,4292,1440,32
North_atl_cod,52,4476,89332,4496,1627,38
North_atl_cod,53,7632,85969,4464,1843,49
North_atl_cod,54,13123,80805,4010,1968,53
North_atl_cod,55,16154,77834,3903,1998,64
North_atl_cod,56,20330,73913,3662,1988,76
North_atl_cod,57,24091,70250,3648,1901,75
North_atl_cod,58,19164,75254,3526,1946,75
North_atl_cod,59,22087,72585,3438,1777,71
North_atl_cod,60,18678,76050,3397,1765,79
North_atl_cod,61,20662,73957,3569,1707,69
North_atl_cod,62,19704,75059,3438,1704,67
North_atl_cod,63,19764,74959,3517,1656,69
North_atl_cod,64,19851,74958,3485,1604,65
North_atl_cod,65,17129,77567,3597,1603,71
North_atl_cod,66,15637,78970,3681,1612,57
North_atl_cod,67,14803,79610,3781,1707,57
North_atl_cod,68,18774,75870,3632,1628,53
North_atl_cod,69,14620,79960,3575,1737,67
North_atl_cod,70,12786,81728,3579,1796,68
North_atl_cod,71,16886,77683,3598,1729,73
North_atl_cod,72,17450,77105,3612,1728,74
North_atl_cod,73,15846,78842,3542,1654,60
North_atl_cod,74,16032,78505,3683,1678,65
North_atl_cod,75,19289,75363,3509,1742,66
North_atl_cod,76,17870,76898,3471,1655,65
North_atl_cod,77,18835,76010,3452,1595,66
North_atl_cod,78,15797,78803,3612,1674,62
North_atl_cod,79,18692,75862,3647,1683,78
North_atl_cod,80,19246,75541,3488,1616,72
North_atl_cod,81,19136,75754,3407,1594,75
North_atl_cod,82,17138,77562,3451,1734,90
North_atl_cod,83,20651,74087,3569,1587,59
North_atl_cod,84,19681,75092,3526,1588,72
North_atl_cod,85,20541,74384,3385,1596,65
North_atl_cod,86,22207,72689,3384,1627,78
North_atl_cod,87,18395,76419,3432,1646,77
North_atl_cod,88,18503,76235,3529,1630,61
North_atl_cod,89,19374,75294,3594,1627,65
North_atl_cod,90,18019,76931,3442,1524,54
North_atl_cod,91,17376,77342,3554,1622,65
North_atl_cod,92,10999,83578,3658,1654,65
North_atl_cod,93,13940,80596,3623,1730,67
North_atl_cod,94,16033,78641,3511,1708,70
North_atl_cod,95,15021,79694,3459,1719,69
North_atl_cod,96,15915,78701,3532,1742,84
North_atl_cod,97,17071,77682,3484,1652,68
North_atl_cod,98,16664,78073,3511,1647,67
North_atl_cod,99,16730,77956,3518,1690,72
North_atl_cod,100,12469,82270,3503,1651,70
North_atl_cod,101,16342,78345,3527,1675,77
North_atl_cod,102,18908,76008,3393,1582,67
North_atl_cod,103,15141,79721,3401,1632,71
North_atl_cod,104,18818,75978,3468,1621,74
North_atl_cod,105,16246,78714,3395,1545,75
North_atl_cod,106,16063,78641,3494,1696,83
North_atl_cod,107,17747,77147,3422,1584,63
North_atl_cod,108,17963,76967,3408,1567,64
North_atl_cod,109,20653,74229,3379,1636,73
North_atl_cod,110,16719,78123,3431,1614,72
North_atl_cod,111,15019,79828,3413,1641,70
North_atl_cod,112,15828,79023,3433,1587,86
North_atl_cod,113,18691,76279,3355,1565,71
North_atl_cod,114,14492,80354,3445,1601,76
North_atl_cod,115,14990,79930,3297,1650,95
North_atl_cod,116,17680,77279,3380,1541,79
North_atl_cod,117,15428,79443,3357,1647,79
North_atl_cod,118,17840,77016,3425,1601,81
North_atl_cod,119,16403,78496,3369,1614,82
North_atl_cod,120,18379,76432,3477,1591,86
North_atl_cod,121,16670,78115,3459,1632,82
North_atl_cod,122,17277,77566,3440,1589,85
North_atl_cod,123,19357,75558,3401,1562,84
North_atl_cod,124,18098,76873,3341,1555,95
North_atl_cod,125,18992,75907,3395,1576,97
North_atl_cod,126,12667,82233,3367,1600,99
North_atl_cod,127,16284,78564,3413,1593,101
North_atl_cod,128,16907,78114,3224,1601,106
North_atl_cod,129,17052,77910,3279,1592,117
North_atl_cod,130,19589,75402,3237,1616,118
North_atl_cod,131,20220,74854,3291,1493,100
North_atl_cod,132,18590,76422,3338,1497,98
North_atl_cod,133,18088,76848,3348,1571,106
North_atl_cod,134,20102,74964,3261,1534,109
North_atl_cod,135,18692,76362,3269,1530,107
North_atl_cod,136,18521,76508,3311,1512,106
North_atl_cod,137,17215,77796,3298,1533,117
North_atl_cod,138,17055,78005,3248,1535,117
North_atl_cod,139,19641,75518,3186,1487,120
North_atl_cod,140,20270,74874,3156,1548,115
North_atl_cod,141,21542,73427,3358,1519,121
North_atl_cod,142,19575,75602,3216,1456,110
North_atl_cod,143,20845,74177,3282,1530,124
North_atl_cod,144,19557,75512,3236,1526,123
Norwegian_ssh,1,NA,36118,54042,9806,33
Norwegian_ssh,2,465,22845,64231,12394,62
Norwegian_ssh,3,275,29262,52897,17415,150
Norwegian_ssh,4,16,37533,40215,22012,210
Norwegian_ssh,5,14,40205,35141,24338,297
Norwegian_ssh,6,NA,35345,40578,23707,362
Norwegian_ssh,7,2,31094,46342,22182,362
Norwegian_ssh,8,1,28640,46752,24163,429
Norwegian_ssh,9,10,31003,43396,25160,424
Norwegian_ssh,10,3,32978,40976,25654,386
Norwegian_ssh,11,2,33104,40730,25772,385
Norwegian_ssh,12,9,34064,41703,23872,344
Norwegian_ssh,13,NA,30188,44128,25265,411
Norwegian_ssh,14,NA,22584,50124,26849,432
Norwegian_ssh,15,NA,18252,52451,28898,402
Norwegian_ssh,16,4,20850,50448,28427,270
Norwegian_ssh,17,33,27339,44251,28183,192
Norwegian_ssh,18,6,31003,41353,27468,168
Norwegian_ssh,19,1,29798,44896,25177,118
Norwegian_ssh,20,18,30407,47443,22039,85
Norwegian_ssh,21,4,30301,48141,21470,77
Norwegian_ssh,22,2,30174,48076,21666,71
Norwegian_ssh,23,1,28148,49367,22404,76
Norwegian_ssh,24,NA,24712,52501,22712,75
Norwegian_ssh,25,10,25794,50608,23494,84
Norwegian_ssh,26,1,25765,46086,27945,194
Norwegian_ssh,27,NA,22530,46976,30233,254
Norwegian_ssh,28,1,19131,48348,32186,335
Norwegian_ssh,29,NA,17115,48878,33598,402
Norwegian_ssh,30,14,18984,46475,34094,427
Norwegian_ssh,31,130,24828,43111,31619,312
Norwegian_ssh,32,13,28553,42796,28423,206
Norwegian_ssh,33,NA,25600,47040,27195,162
Norwegian_ssh,34,NA,18170,54790,26888,150
Norwegian_ssh,35,14,17413,57486,24969,112
Norwegian_ssh,36,NA,17694,55857,26343,91
Norwegian_ssh,37,NA,16982,55163,27778,76
Norwegian_ssh,38,36,20341,54016,25538,63
Norwegian_ssh,39,1,21230,54776,23941,50
Norwegian_ssh,40,1,20480,50612,28808,99
Norwegian_ssh,41,108,24203,46201,29335,145
Norwegian_ssh,42,40,29962,43100,26752,137
Norwegian_ssh,43,138,38083,37106,24530,140
Norwegian_ssh,44,6,38499,37567,23777,149
Norwegian_ssh,45,7,36586,42460,20808,133
Norwegian_ssh,46,3,31457,50747,17717,75
Norwegian_ssh,47,2,28325,54452,17164,53
Norwegian_ssh,48,1,25493,56757,17711,40
Norwegian_ssh,49,1,23507,57729,18718,38
Norwegian_ssh,50,60,26836,55822,17253,28
Norwegian_ssh,51,788,37631,47080,14473,18
Norwegian_ssh,52,4,39895,44790,15285,20
Norwegian_ssh,53,60,39974,46166,13781,16
Norwegian_ssh,54,25,36224,50819,12898,15
Norwegian_ssh,55,NA,29501,53556,16893,46
Norwegian_ssh,56,233,27487,53647,18558,64
Norwegian_ssh,57,267,33092,46195,20336,103
Norwegian_ssh,58,179,42656,37455,19582,116
Norwegian_ssh,59,5,43427,36276,20156,130
Norwegian_ssh,60,22,40221,40846,18746,152
Norwegian_ssh,61,4,36248,45979,17607,160
Norwegian_ssh,62,5,34342,47977,17532,136
Norwegian_ssh,63,2,31485,51817,16627,66
Norwegian_ssh,64,1,28352,54276,17314,58
Norwegian_ssh,65,1,25550,56926,17479,39
Norwegian_ssh,66,10,25500,56820,17633,34
Norwegian_ssh,67,295,33607,49625,16437,26
Norwegian_ssh,68,4,35407,47077,17472,29
Norwegian_ssh,69,100,38790,46289,14792,20
Norwegian_ssh,70,28,37905,48453,13585,15
Norwegian_ssh,71,5,36747,46730,16461,48
Norwegian_ssh,72,20,34551,47661,17689,72
Norwegian_ssh,73,68,36352,45740,17741,93
Norwegian_ssh,74,194,43195,40353,16157,93
Norwegian_ssh,75,20,46261,37858,15764,91
Norwegian_ssh,76,1,42149,42278,15480,89
Norwegian_ssh,77,4,37857,49119,12967,51
Norwegian_ssh,78,30,39431,49720,10787,25
Norwegian_ssh,79,78,44981,44422,10501,19
Norwegian_ssh,80,25,48491,40853,10609,15
Norwegian_ssh,81,4,46223,44135,9616,10
Norwegian_ssh,82,2,40711,50935,8346,6
Norwegian_ssh,83,35,39695,52295,7969,4
Norwegian_ssh,84,350,47253,44290,8101,4
Norwegian_ssh,85,47,53444,36403,10088,13
Norwegian_ssh,86,1199,61743,28856,8180,15
Norwegian_ssh,87,540,67275,26326,5840,11
Norwegian_ssh,88,455,71222,23816,4500,7
Norwegian_ssh,89,671,71708,24118,3492,5
Norwegian_ssh,90,184,71385,25856,2568,1
Norwegian_ssh,91,1735,72182,24318,1762,NA
Norwegian_ssh,92,116,72049,25983,1847,NA
Norwegian_ssh,93,345,71603,26156,1884,NA
Norwegian_ssh,94,6111,70961,21307,1613,NA
Norwegian_ssh,95,753,80492,17292,1452,NA
Norwegian_ssh,96,29,79242,19117,1605,NA
Norwegian_ssh,97,788,72414,25362,1424,1
Norwegian_ssh,98,10790,67151,21122,927,NA
Norwegian_ssh,99,44646,45822,8881,649,NA
Norwegian_ssh,100,34464,61052,3951,526,NA
Norwegian_ssh,101,21989,75014,2677,314,NA
Norwegian_ssh,102,19711,77415,2688,180,NA
Norwegian_ssh,103,11454,84564,3846,130,NA
Norwegian_ssh,104,223,92575,7097,96,NA
Norwegian_ssh,105,369,84267,15199,147,NA
Norwegian_ssh,106,10440,70293,19036,221,NA
Norwegian_ssh,107,68184,24248,7356,208,NA
Norwegian_ssh,108,53089,44373,2334,197,NA
Norwegian_ssh,109,15335,82854,1673,136,NA
Norwegian_ssh,110,3071,93935,2926,69,NA
Norwegian_ssh,111,6720,87180,6055,37,NA
Norwegian_ssh,112,17862,75232,6841,59,NA
Norwegian_ssh,113,3850,89690,6335,120,NA
Norwegian_ssh,114,632,91071,8061,232,NA
Norwegian_ssh,115,3820,84045,11874,257,NA
Norwegian_ssh,116,987,84287,14420,303,NA
Norwegian_ssh,117,52,80554,18723,672,NA
Norwegian_ssh,118,22740,62081,14510,663,NA
Norwegian_ssh,119,318,83556,15266,857,NA
Norwegian_ssh,120,49,80244,18600,1103,NA
Norwegian_ssh,121,1129,71726,25853,1285,NA
Norwegian_ssh,122,11,65986,32106,1900,1
Norwegian_ssh,123,585,66279,30506,2627,NA
Norwegian_ssh,124,766,68490,27314,3419,3
Norwegian_ssh,125,169,72409,24221,3197,3
Norwegian_ssh,126,1874,74529,20909,2683,1
Norwegian_ssh,127,32,72925,24195,2842,3
Norwegian_ssh,128,1,62934,34075,2983,1
Norwegian_ssh,129,27,51117,45204,3649,2
Norwegian_ssh,130,57,50491,44794,4641,3
Norwegian_ssh,131,565,58951,34525,5954,3
Norwegian_ssh,132,1017,68034,24564,6370,9
Norwegian_ssh,133,265,74170,20764,4782,9
Norwegian_ssh,134,224,74899,21579,3292,4
Norwegian_ssh,135,4,65964,30796,3221,3
Norwegian_ssh,136,152,58622,37817,3397,4
Norwegian_ssh,137,5,53207,42187,4585,3
Norwegian_ssh,138,75,53852,40122,5940,4
Norwegian_ssh,139,37,53489,39175,7278,9
Norwegian_ssh,140,164,57338,35259,7211,12
Norwegian_ssh,141,43,58097,34887,6960,8
Norwegian_ssh,142,85,59119,34000,6781,10
Norwegian_ssh,143,5,55317,38021,6643,9
Norwegian_ssh,144,139,55851,37742,6252,8
Polar_cod,1,NA,14007,79630,6349,8
Polar_cod,2,NA,4838,88560,6589,5
Polar_cod,3,NA,5388,88400,6200,4
Polar_cod,4,NA,1959,89704,8331,4
Polar_cod,5,NA,1314,87246,11437,5
Polar_cod,6,NA,1763,84018,14204,6
Polar_cod,7,NA,2399,81816,15773,9
Polar_cod,8,NA,3021,81054,15902,13
Polar_cod,9,NA,3373,81224,15378,18
Polar_cod,10,NA,2495,81658,15819,22
Polar_cod,11,NA,2136,81536,16298,24
Polar_cod,12,NA,2212,80245,17512,29
Polar_cod,13,NA,2812,82166,15002,14
Polar_cod,14,NA,1790,81318,16875,18
Polar_cod,15,NA,1988,79556,18425,26
Polar_cod,16,NA,2683,79072,18217,29
Polar_cod,17,NA,2084,79111,18770,30
Polar_cod,18,NA,1797,78855,19305,36
Polar_cod,19,NA,1908,79208,18850,29
Polar_cod,20,NA,2174,79118,18673,27
Polar_cod,21,NA,1224,78076,20659,34
Polar_cod,22,NA,1494,77035,21431,37
Polar_cod,23,NA,1990,77445,20526,31
Polar_cod,24,NA,2474,77617,19874,34
Polar_cod,25,NA,2074,78154,19729,38
Polar_cod,26,NA,2215,79317,18436,32
Polar_cod,27,NA,1515,79329,19118,29
Polar_cod,28,NA,1464,78235,20261,33
Polar_cod,29,NA,1315,77230,21416,36
Polar_cod,30,NA,1521,77201,21244,30
Polar_cod,31,NA,1391,75789,22774,36
Polar_cod,32,NA,1468,74753,23730,45
Polar_cod,33,NA,1305,74257,24381,48
Polar_cod,34,NA,1769,75024,23156,47
Polar_cod,35,NA,1751,76044,22148,44
Polar_cod,36,NA,1936,77732,20291,35
Polar_cod,37,NA,1544,77642,20772,37
Polar_cod,38,NA,1754,77697,20519,34
Polar_cod,39,NA,1316,76939,21705,39
Polar_cod,40,NA,2076,77168,20714,34
Polar_cod,41,NA,1944,77817,20196,34
Polar_cod,42,NA,1659,77910,20392,32
Polar_cod,43,NA,1421,77032,21501,38
Polar_cod,44,NA,1552,76767,21638,40
Polar_cod,45,NA,1498,76572,21889,40
Polar_cod,46,NA,1369,76499,22092,38
Polar_cod,47,NA,1957,76555,21450,38
